  0.9435749      0.5631372    
   1.008147      0.5552941    
   1.087372      0.5411765    
   1.145421      0.5364706    
   1.195214      0.5396078    
   1.270983      0.5427451    
   1.345180      0.5490196    
   1.410309      0.5349020    
   1.471617      0.5301961    
   1.528347      0.5317647    
   1.617568      0.5223529    
   1.736455      0.5129412    
   1.855286      0.5145098    
   1.972899      0.5176471    
   2.107911      0.5176471    
   2.273561      0.5254902    
   2.546759      0.5286275    
   2.558829      0.5317647    
   2.746895      0.5411765    
   2.948784      0.5584314    
   3.272031      0.5772549    
   3.366184      0.6054902    
   3.700032      0.6227451    
   4.009712      0.6478431    
   4.243789      0.6901961    
   4.577286      0.7325490    
   4.620775      0.7482353    
   4.798902      0.7701961    
   5.079051      0.8078431    
   5.375554      0.8250980    
   5.743421      0.8549020    
   9.435749      0.9788235    
   10.82243       1.046275    
   13.01388       1.126274    
   13.77360       1.187451    
   15.21138       1.167059    
   17.61261       1.165490    
