# k	S
0.11780972450961723	0.4581724005876
0.35342917352885167	0.4607947289025082
0.5890486225480861	0.466068303195685
0.8246680715673206	0.4740500365654354
1.060287520586555	0.48482281182612724
1.2959069696057894	0.49849197729429234
1.531526418625024	0.5151797834377109
1.7671458676442584	0.5350169604035464
2.002765316663493	0.5581304264801512
2.2383847656827274	0.5846259661148434
2.474004214701962	0.6145647175476583
2.7096236637211963	0.6479326180574311
2.945243112740431	0.6846027854736425
3.1808625617596653	0.7242924160483092
3.4164820107789	0.766518332307389
3.6521014597981343	0.8105587362252336
3.8877209088173683	0.855432376319827
4.123340357836603	0.8999087794200943
4.358959806855838	0.9425622531112309
4.594579255875072	0.9818758989309441
4.830198704894307	1.016389374815653
5.065818153913541	1.0448683966203811
5.301437602932776	1.0664612721046904
5.53705705195201	1.0808053128642892
5.772676500971244	1.088057217732022
6.008295949990479	1.088842880702976
6.243915399009713	1.0841443120815666
6.479534848028948	1.075155147421797
6.715154297048182	1.0631375220232926
6.950773746067417	1.0493043746538393
7.186393195086651	1.034738505068336
7.422012644105886	1.0203484582126727
7.65763209312512	1.0068543393309732
7.8932515421443545	0.9947941024495048
8.12887099116359	0.9845413750368456
8.364490440182824	0.9763279103767233
8.600109889202058	0.9702661213204034
8.835729338221292	0.9663692076719334
9.071348787240527	0.9645679231773413
9.306968236259761	0.9647240497231584
9.542587685278995	0.9666412595735469
9.77820713429823	0.9700743621151485
10.013826583317464	0.9747380315167207
10.2494460323367	0.9803160425468318
10.485065481355933	0.9864718246605303
10.720684930375167	0.992860792517813
10.956304379394401	0.999144448777254
11.191923828413637	1.005005733368994
11.427543277432871	1.0101645952725677
11.663162726452105	1.014392392549583
11.89878217547134	1.0175235844936643
12.134401624490575	1.0194633286218697
12.37002107350981	1.020190030044735
12.605640522529043	1.0197525304571007
12.841259971548277	1.018262329854958
13.076879420567513	1.0158818509487086
13.312498869586747	1.0128101599969053
13.548118318605981	1.0092676895330985
13.783737767625215	1.0054813830946712
14.01935721664445	1.0016713715574783
14.254976665663685	0.9980398929789779
14.49059611468292	0.9947627755845945
14.726215563702153	0.9919834829635704
14.961835012721387	0.9898095041883294
15.197454461740623	0.988310761924953
15.433073910759857	0.9875196906734617
15.668693359779091	0.9874326770223663
15.904312808798325	0.9880126243991214
16.13993225781756	0.9891924798231309
16.375551706836795	0.9908796191421312
16.61117115585603	0.992961016550885
16.846790604875263	0.995309117366567
17.0824100538945	0.9977882907671471
17.31802950291373	1.0002616692615123
17.553648951932967	1.0025980982308045
17.789268400952203	1.0046788408073954
18.024887849971435	1.0064036310746933
18.26050729899067	1.0076956598867586
18.496126748009903	1.008505123226268
18.73174619702914	1.0088110631088625
18.967365646048375	1.0086213741453023
19.202985095067607	1.0079710138854114
19.438604544086843	1.0069186159498151
19.67422399310608	1.005541836850644
19.90984344212531	1.0039318522823262
20.145462891144547	1.0021874488221862
20.38108234016378	1.0004091355385876
20.616701789183015	0.9986936386597169
20.85232123820225	0.9971290575502803
21.087940687221483	0.995790868523803
21.32356013624072	0.994738878249538
21.55917958525995	0.9940151595516097
21.794799034279187	0.993642952773572
22.030418483298423	0.9936264845342047
22.266037932317655	0.9939516383734077
22.50165738133689	0.9945874026183388
22.737276830356127	0.9954880138015721
22.97289627937536	0.9965957042254987
23.208515728394595	0.9978439468245723
23.444135177413827	0.999161068807127
23.679754626433063	1.000474079688945
23.9153740754523	1.0017125335165415
24.15099352447153	1.0028122250390272
24.386612973490767	1.0037185113651184
24.62223242251	1.0043890592439104
24.857851871529235	1.0047958462132538
25.09347132054847	1.004926290912833
25.329090769567703	1.00478344983823
25.56471021858694	1.0043852877968928
25.800329667606174	1.0037630987745558
26.035949116625407	1.0029592143407875
26.271568565644642	1.0020241813126727
26.507188014663875	1.0010136152229878
26.74280746368311	0.9999849405988894
26.978426912702346	0.9989942155695253
27.21404636172158	0.9980932114374264
27.449665810740814	0.9973268830664805
27.68528525976005	0.9967313285481612
27.920904708779283	0.9963323008111318
28.15652415779852	0.9961443022799747
28.39214360681775	0.996170267380517
28.627763055836986	0.996401816277549
28.863382504856222	0.9968200454608488
29.099001953875455	0.9973968050641779
29.33462140289469	0.9980963976889122
29.570240851913923	0.9988776182004494
29.80586030093316	0.999696038543828
30.041479749952394	1.0005064271099993
30.277099198971626	1.0012651804125305
30.512718647990862	1.0019326381137157
30.748338097010098	1.0024751530581797
30.98395754602933	1.0028667976514114
31.219576995048566	1.0030906073185202
31.4551964440678	1.003139290175656
31.690815893087034	1.0030153673019817
31.92643534210627	1.0027307468103281
32.162054791125506	1.0023057733326313
32.39767424014474	1.0017678286349225
32.63329368916397	1.0011495856033956
32.86891313818321	1.0004870347146249
33.10453258720244	0.9998174086393458
33.340152036221674	0.9991771274970176
33.57577148524091	0.9985998761893583
33.811390934260146	0.9981149085027421
34.04701038327938	0.9977456527054869
34.28262983229861	0.9975086723098218
34.51824928131785	0.9974130150967112
34.75386873033708	0.9974599643360289
34.989488179356314	0.9976431886939343
35.225107628375554	0.9979492714883309
35.460727077394786	0.9983585854120001
35.69634652641402	0.9988464653059111
35.93196597543326	0.9993846189818272
36.16758542445249	0.9999427047730961
36.40320487347172	1.000489995130012
36.638824322490954	1.0009970391694416
36.874443771510194	1.0014372347615623
37.110063220529426	1.0017882234976556
37.34568266954866	1.0020330303655107
37.5813021185679	1.0021608842045646
37.81692156758713	1.0021676743482357
38.05254101660636	1.0020560219081165
38.2881604656256	1.001834968981839
38.523779914644834	1.0015193134535294
38.759399363664066	1.0011286388219236
38.995018812683305	1.0006861058130645
39.23063826170254	1.0002170841896756
39.46625771072177	0.9997477086587794
39.701877159741	0.9993034423134065
39.93749660876024	0.9989077254109833
40.173116057779474	0.9985807776451069
40.408735506798706	0.9983386096970108
40.644354955817946	0.9981922859699751
40.87997440483718	0.9981474660022585
41.11559385385641	0.9982042378167119
41.35121330287565	0.9983572428084275
41.58683275189488	0.9985960788912883
41.822452200914114	0.9989059566079055
42.05807164993335	0.9992685718495392
42.293691098952586	0.9996631489299213
42.52931054797182	1.0000675993636057
42.76492999699106	1.0004597353281661
43.00054944601029	1.0008184730555247
43.23616889502952	1.0011249609145805
43.471788344048754	1.0013635701941177
43.70740779306799	1.0015226937820239
43.943027242087226	1.001595308901312
44.17864669110646	1.0015792742220186
44.4142661401257	1.0014773480426125
44.64988558914493	1.0012969315520885
44.88550503816416	1.0010495580340537
45.1211244871834	1.000750163894467
45.35674393620263	1.0004161894476091
45.592363385221866	1.0000665657012564
45.827982834241105	0.9997206475896605
46.06360228326034	0.9993971542809478
46.29922173227957	0.9991131737547985
46.5348411812988	0.9988832824662437
46.77046063031804	0.998718822351296
47.00608007933727	0.9986273674509296
